41.88333333333333, 1067.2833333333333
149.5, 192.5
152.30612244897958, 97.85714285714286
184.0731707317073, 183.53658536585365
187.46341463414635, 519.2682926829268
187.625, 192.84375
215.78571428571428, 499.64285714285717
224.27906976744185, 675.8372093023256
234.625, 1059.5384615384614
234.0, 542.5
274.0, 253.57142857142858
274.27272727272725, 756.5
284.5, 713.8
308.19607843137254, 738.8235294117648
317.7857142857143, 882.5
329.3333333333333, 913.875
350.72727272727275, 758.4848484848485
360.1212121212121, 687.5757575757576
360.27941176470586, 750.7941176470588
365.4725274725275, 916.4505494505495
368.15625, 865.625
372.75, 831.7142857142857
374.6666666666667, 912.125
378.0, 748.0
389.50943396226415, 569.8301886792453
388.9268292682927, 877.1219512195122
398.0192307692308, 775.6538461538462
408.5230769230769, 759.6307692307693
413.7857142857143, 752.6428571428571
420.8837209302326, 651.5116279069767
423.38, 745.9
422.72727272727275, 810.8484848484849
432.6111111111111, 939.2777777777778
451.0, 908.304347826087
456.0, 510.0
457.2, 744.5
459.29411764705884, 915.5
460.5, 818.0
468.0, 654.7560975609756
473.025, 456.675
475.4035087719298, 538.4035087719299
473.1388888888889, 823.6111111111111
476.5090909090909, 878.290909090909
476.22857142857146, 852.6285714285714
481.975, 824.325
485.43859649122805, 614.0175438596491
485.4848484848485, 601.6060606060606
489.0, 456.59183673469386
496.87179487179486, 537.1282051282051
499.12857142857143, 568.2571428571429
500.0, 597.5833333333334
502.1162790697674, 872.8837209302326
509.0, 862.8846153846154
513.7777777777778, 459.0
514.0, 589.1363636363636
513.0, 836.0
513.0, 867.0
521.2439024390244, 463.0
523.0, 575.75
526.7586206896551, 822.8965517241379
530.3666666666667, 508.6333333333333
541.84, 657.78
547.6428571428571, 740.2142857142857
553.2434782608696, 683.5652173913044
553.6333333333333, 656.6333333333333
569.0, 744.75
578.9433962264151, 560.1132075471698
586.3846153846154, 633.6153846153846
593.1578947368421, 873.8421052631579
613.875, 306.6666666666667
615.2931034482758, 566.0344827586207
627.62, 780.1
629.9787234042553, 524.3829787234042
633.0869565217391, 576.0217391304348
634.5, 817.5
639.290909090909, 662.3272727272728
647.2758620689655, 679.9310344827586
652.1747572815534, 655.6504854368932
667.1194029850747, 669.820895522388
699.5, 651.2941176470588
731.4186046511628, 574.7906976744187
732.5, 506.8125
773.6833333333333, 571.4666666666667
797.3571428571429, 342.7857142857143
835.0, 427.5
842.0, 339.3529411764706
856.5185185185185, 350.1111111111111
857.4318181818181, 377.8863636363636
869.0, 808.0
914.0, 1143.3529411764705
