227.42372881355934, 456.6779661016949
280.3939393939394, 584.5151515151515
315.55, 691.95
318.5, 559.0
321.2105263157895, 766.5964912280701
332.3707865168539, 772.9325842696629
329.5, 575.5
334.59722222222223, 600.375
335.7857142857143, 536.6428571428571
345.25581395348837, 735.6046511627907
350.0, 773.0
352.0, 523.2222222222222
362.5, 878.0
363.7647058823529, 671.2941176470588
371.14285714285717, 564.3035714285714
382.0, 825.4107142857143
403.0888888888889, 730.2888888888889
405.0, 793.0
408.5348837209302, 459.74418604651163
410.1875, 736.3125
412.75, 743.25
412.60526315789474, 771.6578947368421
414.3666666666667, 728.3666666666667
420.26666666666665, 783.2666666666667
419.85714285714283, 738.4285714285714
423.73417721518985, 661.7974683544304
426.57894736842104, 741.8421052631579
427.2647058823529, 908.7941176470588
430.8269230769231, 672.2884615384615
442.64516129032256, 534.741935483871
446.54545454545456, 838.7272727272727
456.9047619047619, 848.0
458.6896551724138, 543.1379310344828
466.3709677419355, 630.1612903225806
466.5, 742.0
473.675, 443.025
476.8611111111111, 656.6111111111111
482.2, 863.12
483.3, 615.3
498.82758620689657, 688.8965517241379
504.74, 576.06
507.5272727272727, 677.8
509.5, 769.0
513.5, 747.0
514.8076923076923, 770.9230769230769
524.775, 671.65
527.5714285714286, 844.7755102040817
530.5, 1109.5
539.8823529411765, 975.1176470588235
540.2340425531914, 656.4042553191489
539.875, 718.3333333333334
539.7857142857143, 964.3571428571429
545.1052631578947, 815.2105263157895
555.1641791044776, 978.3432835820895
555.775, 753.725
577.6829268292682, 921.1463414634146
577.0, 742.0
584.1363636363636, 1042.0
588.5, 573.7857142857143
595.0674157303371, 774.9775280898876
593.8275862068965, 735.8965517241379
594.4782608695652, 694.3913043478261
596.0, 626.0
625.5925925925926, 376.51851851851853
634.1, 696.575
641.15, 720.7
648.7352941176471, 503.0
648.5, 568.5
655.8611111111111, 735.6111111111111
662.8148148148148, 897.716049382716
664.15, 423.225
666.7391304347826, 757.3188405797101
682.1363636363636, 665.0
685.2765957446809, 539.8936170212766
684.5, 484.0
685.1363636363636, 966.0
694.6153846153846, 830.4230769230769
723.2142857142857, 824.5
735.0, 556.5
742.3, 470.15
827.9705882352941, 727.0882352941177
